Date,Open,High,Low,Close,Adj Close,Volume,Identifier,Moving_Average_Percentage_Return
2023-07-27,0.35489017421646957,0.35797678282969775,0.35374034681974764,0.34492492513761436,0.34492492513761436,0.15730538020147972,Amazon,-0.9241923122942786
2023-07-28,0.3505367211046915,0.3592371132097976,0.35898397422527656,0.35807759739864214,0.35807759739864214,0.13642447564652072,Amazon,1.9829424481455873
2023-07-31,0.3622013203307482,0.362089519769361,0.3693690846676737,0.36295997386473816,0.36295997386473816,0.1217727052837153,Amazon,2.942945212792424
2023-08-01,0.3633644791095532,0.36149252915924746,0.366781288780464,0.35635046755664906,0.35635046755664906,0.12242634299323603,Amazon,1.2493772685983415
2023-08-02,0.35206538901583695,0.3500165537611212,0.3504375403519127,0.3447920923867747,0.3447920923867747,0.15205272102410766,Amazon,-1.4875550892628981
2023-08-03,0.3431923353627423,0.34872302349629475,0.3490415240173604,0.3471170456278156,0.3471170456278156,0.2766672572631758,Amazon,-1.0530975570910814
2023-08-04,0.38832208971023074,0.39446102688432777,0.392999451785822,0.38252292864768556,0.38252292864768556,0.49018946203293945,Amazon,6.871578460823582
2023-08-07,0.3880894883797582,0.3908457315101788,0.3917395846466285,0.391324555445976,0.391324555445976,0.21902736054456987,Amazon,8.543619072628731
2023-08-08,0.3868598503456122,0.38520726755092477,0.38993496485971996,0.38375182164362587,0.38375182164362587,0.15431855448518236,Amazon,6.461970487222682
2023-08-09,0.384699756280762,0.3834825942708765,0.3854404567723675,0.37681015743816826,0.37681015743816826,0.14870058814122028,Amazon,4.641898457202677
2023-08-10,0.3817088490049979,0.38378108957593327,0.38676838552038373,0.37916830619687414,0.37916830619687414,0.1782672429295976,Amazon,4.928093837825307
2023-08-11,0.37615897213233723,0.38019899408651087,0.38509994090654726,0.37867012003100087,0.37867012003100087,0.12486039692066965,Amazon,4.537171156456627
2023-08-14,0.37914993011691545,0.3843780801860468,0.38765365403391905,0.38584430490065247,0.38584430490065247,0.13918269406238162,Amazon,5.896360392677223
2023-08-15,0.3849656225933121,0.38666664541064283,0.38588306505142184,0.37621228335894075,0.37621228335894075,0.12469250825010238,Amazon,3.5180212217576368
2023-08-16,0.3754611174321056,0.3733664982974494,0.3783240700379673,0.3675767355093346,0.3675767355093346,0.12102417397778696,Amazon,1.443764766930705
2023-08-17,0.36971190421105005,0.36945270761824367,0.37328475734747313,0.3639563968766642,0.3639563968766642,0.1431821605347487,Amazon,0.48373971395724086
2023-08-18,0.3569505747527153,0.36275291014892763,0.3651809577308769,0.36143216916927406,0.36143216916927406,0.1435647210825037,Amazon,-0.17210001633419708
2023-08-21,0.363995905263258,0.36646765334851517,0.37049272467836847,0.3662813501177051,0.3662813501177051,0.12024976260011112,Amazon,0.7319732768810763
2023-08-22,0.3684490519036406,0.3679933297585256,0.37396573712368697,0.3648531826554156,0.3648531826554156,0.09202256742256384,Amazon,0.2736196251615019
2023-08-23,0.3665215591692628,0.3689883647182952,0.3722292309010277,0.3690713446871338,0.3690713446871338,0.1247572084294712,Amazon,1.1033958816573435
2023-08-24,0.3728357192886821,0.3717412728428397,0.36749635131651576,0.35684865372252234,0.35684865372252234,0.127561878256161,Amazon,-1.5818308612585585
2023-08-25,0.35977535995334786,0.362089519769361,0.36324016277089616,0.3615650019201137,0.3615650019201137,0.1292248387638351,Amazon,-0.4866442116768785
2023-08-28,0.36412881306512596,0.36235486579927156,0.36756446488076516,0.3611664529874152,0.3611664529874152,0.0959155274458161,Amazon,-0.5658564263034518
2023-08-29,0.3627995322111895,0.36630180575362353,0.37233137526968846,0.36704530314561684,0.36704530314561684,0.11097142508283285,Amazon,0.7039064171654686
2023-08-30,0.3679505335518038,0.36809282819354455,0.37461268609548937,0.3675767355093346,0.3675767355093346,0.10264633687492164,Amazon,0.8306170208207179
2023-08-31,0.3683825726482995,0.37840792103700943,0.3782900392335559,0.3773415391217064,0.3773415391217064,0.17777917132010268,Amazon,2.8193763099004094
2023-09-01,0.3830049155856709,0.382288562441069,0.3846913634319043,0.37770689253673995,0.37770689253673995,0.11861002779785144,Amazon,2.694245017896995
2022-11-14,0.5601675165675203,0.5672636433591455,0.5531002027099419,0.5531752060626014,0.5531752060626014,0.28874926921976896,Tesla,-11.41691369351309
2022-11-15,0.5705028349396405,0.5841459365713417,0.5725765256511313,0.5647003857148107,0.5647003857148107,0.28565427807539867,Tesla,-9.033204090981048
2022-11-16,0.5559801855308736,0.5567827535303692,0.5507848610797295,0.5397900638175592,0.5397900638175592,0.2036137870441707,Tesla,-11.80106759251613
2022-11-17,0.5308896671283281,0.5355223773485991,0.534577261846537,0.5273349028689335,0.5273349028689335,0.19620943215804634,Tesla,-12.816877050443502
2022-11-18,0.5345120005577968,0.5323051263241062,0.5197657568810368,0.5174372158255425,0.5174372158255425,0.2350723414364502,Tesla,-13.64779151998393
2022-11-21,0.5039380845379317,0.5043781019481663,0.4890871165927377,0.4765178360625044,0.4765178360625044,0.29092618140868554,Tesla,-18.837643815765855
2022-11-22,0.4799441949500359,0.4849750973661901,0.4844904641367244,0.4832934719994574,0.4832934719994574,0.24304672149260334,Tesla,-17.2298541853252
2022-11-23,0.496361072111103,0.5270978053800741,0.505975695602144,0.5274345401021081,0.5274345401021081,0.34618345254756133,Tesla,-10.259719223072974
2022-11-25,0.5345452148310603,0.5323382755992524,0.5336579625285904,0.5263052843393424,0.5263052843393424,0.1508751777595954,Tesla,-9.85427571593387
2022-11-28,0.5175966557537072,0.5432835589375575,0.5281078760393658,0.5265045588056917,0.5265045588056917,0.2910008354618034,Tesla,-9.496472190339034
2022-11-29,0.5343126135005878,0.5362520662784581,0.527256638330242,0.5195628946002341,0.5195628946002341,0.25932064148071177,Tesla,-9.958520915395143
2022-11-30,0.5258050436254266,0.5640463923346526,0.5336579625285904,0.5656303670112272,0.5656303670112272,0.34502117188946424,Tesla,-2.640265205761423
2022-12-01,0.5744907282102639,0.577844082232521,0.5716912571375958,0.5656303670112272,0.5656303670112272,0.24833521461547195,Tesla,-2.1945538765682064
2022-12-02,0.5568774779971285,0.5689883672487741,0.5693418327475457,0.5661617993749449,0.5661617993749449,0.22709928856346365,Tesla,-1.9101819258116535
2022-12-05,0.5491010785130906,0.5524709691110877,0.5333855602270194,0.524943507912383,0.524943507912383,0.2917224913086093,Tesla,-7.661553428881835
2022-12-06,0.5217839360815396,0.527197303815093,0.515611712704078,0.5162083228296023,0.5162083228296023,0.2884977680097097,Tesla,-8.507480511745472
2022-12-07,0.5012129928659036,0.5130348200618754,0.5050223135243592,0.49701072146168845,0.49701072146168845,0.26216147704868975,Tesla,-10.715754612346345
2022-12-08,0.49180818123330167,0.4991707810041342,0.49426265641173056,0.4950179261180161,0.4950179261180161,0.3066592742564291,Tesla,-10.237653408065704
2022-12-09,0.49725831386854363,0.5233830621804866,0.5089039553997474,0.5136508489243674,0.5136508489243674,0.33070716964254315,Tesla,-6.592353839521796
2022-12-12,0.5047688977488455,0.5063681212581252,0.4890190549839149,0.47635180779399977,0.47635180779399977,0.3470388220983961,Tesla,-11.516894407157542
2022-12-13,0.5006812602408034,0.49867328882903966,0.4528925245304786,0.45353391847359514,0.45353391847359514,0.5662503293073233,Tesla,-14.134203688866545
2022-12-14,0.44877206704972944,0.454129317270814,0.44744458240991497,0.43975022729585456,0.43975022729585456,0.44952324262699994,Tesla,-15.278198774904702
2022-12-15,0.42946397614150283,0.45184075204621804,0.4405325363682628,0.4426398084182782,0.4426398084182782,0.38864601436941226,Tesla,-13.919614834883653
2022-12-16,0.4500681336304024,0.45203979952583623,0.4295004769540633,0.41792876098737597,0.41792876098737597,0.4440482802692325,Tesla,-16.998473693950476
2022-12-19,0.4313249896205395,0.4330016394087894,0.41513163222304394,0.41673306350910067,0.41673306350910067,0.44523743638645197,Tesla,-16.309590608645472
2022-12-20,0.4049051396552434,0.4105140821220657,0.3873472209279368,0.3766440784894839,0.3766440784894839,0.5121696060455848,Tesla,-22.1911436414493
2022-12-21,0.3826060907624386,0.3866002962507701,0.38132044339982,0.37588017614175184,0.37588017614175184,0.46523410515670394,Tesla,-21.527426230629864
2022-12-22,0.3715064384347457,0.37124378066774505,0.33491097285036064,0.33529292893599244,0.33529292893599244,0.6798160656849493,Tesla,-27.78060595673991
2022-12-23,0.33950352267793243,0.3446765851069239,0.33068881510915243,0.3279859113155012,0.3279859113155012,0.5368100887155589,Tesla,-28.11529476041131
2022-12-27,0.31002626082712414,0.31499168756620916,0.28894413655766893,0.28132056482528073,0.28132056482528073,0.675015312375784,Tesla,-35.22159915824778
2022-12-28,0.2862649979241079,0.3037147343429109,0.2871735475751717,0.29331073512569833,0.29331073512569833,0.7162479071980443,Tesla,-32.025563521546566
2022-12-29,0.31963045951693514,0.32792701551926334,0.3187033995948815,0.3235684748174337,0.3235684748174337,0.7190774617091068,Tesla,-25.443258387326473
2022-12-30,0.31816822015231655,0.33094526967371835,0.32636453897699674,0.32808554854867583,0.32808554854867583,0.5062437332069856,Tesla,-23.617670620321192
2023-01-03,0.31324982014217484,0.3121061317314996,0.27491572975932993,0.2779991885723138,0.2779991885723138,0.750530043777137,Tesla,-31.912089229239875
2023-01-04,0.2821441714972094,0.29814259423873946,0.2847219788164607,0.29639961605456117,0.29639961605456117,0.5812684022240937,Tesla,-27.408382475776826
2023-01-05,0.2867967305492081,0.2887230379200252,0.2834962204148185,0.2854390642837345,0.2854390642837345,0.5069371864115025,Tesla,-28.642260802249297
2023-01-06,0.26183909459412347,0.2974792544687532,0.26527971265739597,0.2944732117462188,0.2944732117462188,0.7157190247061783,Tesla,-25.97604264247495
2023-01-09,0.3148782069363319,0.32776116792437165,0.31737547084686524,0.31675964336281576,0.31675964336281576,0.6140995958063667,Tesla,-20.482009769130233
2023-01-10,0.32189027246479696,0.3252404565545916,0.30991862020207145,0.31370398329170773,0.31370398329170773,0.5389760516433515,Tesla,-19.95896450040364
2023-01-11,0.32527997920938617,0.33582087012317696,0.3289523088864932,0.3282184066396053,0.3282184066396053,0.5926217906222566,Tesla,-15.888678816724584
2023-01-12,0.32684191210260927,0.32978438711905705,0.3170009241766336,0.32934766240237096,0.32934766240237096,0.5448103488434595,Tesla,-14.54299967608113
2023-01-13,0.3068691807674145,0.32480926292978934,0.312233987809997,0.32549487912577607,0.32549487912577607,0.5823470703426987,Tesla,-13.910326713887514
2023-01-17,0.3372769240033341,0.35489217951537,0.34430861845513516,0.35568620244209165,0.35568620244209165,0.6014681300188262,Tesla,-6.125728164613526
2023-01-18,0.37336745191378234,0.3714095776530563,0.3510844893237151,0.34668525049727245,0.34668525049727245,0.6320042921103607,Tesla,-6.591587475933553
2023-01-19,0.34246121568043303,0.34922056628096976,0.3418911064785488,0.34133783270278856,0.34133783270278856,0.5477666493469264,Tesla,-6.509834097448773
2023-01-20,0.34718020327895865,0.3608954879395535,0.35224216013882126,0.3620964342838315,0.3620964342838315,0.4434706237959961,Tesla,-0.786992845152713
2023-01-23,0.3710743993382499,0.40026533843847345,0.3758044396704335,0.3964062570586009,0.3964062570586009,0.6566862492542891,Tesla,7.7031813366800765
2023-01-24,0.39476920834033213,0.403980081638061,0.3990602601183502,0.39687124770680904,0.39687124770680904,0.5093022268142761,Tesla,8.609614459532308
2023-01-25,0.39114687491086336,0.4036815863330042,0.3887432632402024,0.39866476858413213,0.39866476858413213,0.6222295880887966,Tesla,9.975146456513967
2023-01-26,0.4511648131538663,0.4534659775008278,0.44557184905875696,0.4512754069480639,0.4512754069480639,0.7618519115750946,Tesla,22.270712891269447
2023-01-27,0.4593399867523222,0.5173465538715765,0.46739759638999673,0.5098312358253477,0.5098312358253477,1.0,Tesla,35.13821083252904
2023-01-30,0.5112492306522103,0.5143283503267018,0.4855459905831699,0.4724989991773151,0.4724989991773151,0.74879143382897,Tesla,26.28468577448697
2023-01-31,0.46645179651820595,0.4961857267344057,0.4728795693149718,0.49428721928794905,0.49428721928794905,0.6357642020211673,Tesla,30.741944311788536
2023-02-01,0.49742448665248923,0.5277279958749141,0.49722494701374526,0.5214892989085764,0.5214892989085764,0.6921455973021021,Tesla,35.85779214454386
2023-02-02,0.5420890129846256,0.57064674197853,0.5403997506373324,0.5442739420311363,0.5442739420311363,0.7042296000334451,Tesla,39.65650572855043
2023-02-03,0.5308564021462504,0.5781094282624316,0.5440771037753989,0.5499534670428091,0.5499534670428091,0.7547080163854036,Tesla,39.12988003580436
2023-02-06,0.5609650647963564,0.5753565201378872,0.5652899329392476,0.5658296414775764,0.5658296414775764,0.600509571976793,Tesla,40.66663934743452
2023-02-07,0.5723305834365996,0.5731343040731639,0.5640301177554807,0.5726384729321944,0.5726384729321944,0.5999196390592662,Tesla,39.74310628337597
2023-02-08,0.5712339546219498,0.5913764261004789,0.5802376650332466,0.5875182243550358,0.5875182243550358,0.5822126930470866,Tesla,40.32881755438194
2023-02-09,0.610049523495612,0.627860670155109,0.615853473643379,0.6075461697861912,0.6075461697861912,0.6975376107119609,Tesla,41.307341645956996
2023-02-10,0.5916054600715627,0.6019900142490007,0.5754026410800739,0.5729041891140534,0.5729041891140534,0.662110778651728,Tesla,31.67991282911768
2023-02-13,0.5656508634760257,0.5691542148436658,0.5574245048198108,0.5654310925448779,0.5654310925448779,0.555011742253066,Tesla,28.095611234570907
2023-02-14,0.5574092106222287,0.6139966817069482,0.5636555710852491,0.6139564016279311,0.6139564016279311,0.7009361950056772,Tesla,35.15870311587277
2023-02-15,0.6232760556148917,0.6300497369446861,0.6204160952949809,0.6305300873751004,0.6305300873751004,0.5833169094416475,Tesla,35.29010973220006
2023-02-16,0.6200192820265776,0.6399667854384951,0.6058769406756248,0.5900092565447609,0.5900092565447609,0.7445036368136723,Tesla,25.25521018373606
2023-02-17,0.584161406155416,0.6094195512577562,0.5910994665145359,0.6108342998413134,0.6108342998413134,0.6919206397553737,Tesla,26.579636662919924
2023-02-21,0.6007776703736921,0.6136318372420186,0.5901460844367514,0.5744984355250271,0.5744984355250271,0.580039430611878,Tesla,17.918250828167167
2023-02-22,0.5773154627020824,0.588026527365821,0.5716231435733465,0.5860900568927462,0.5860900568927462,0.6192241818081677,Tesla,18.096209466719102
2023-02-23,0.5971885512174868,0.598474267919451,0.5871156802704873,0.5901089444581151,0.5901089444581151,0.46836161228865447,Tesla,16.901002778540146
2023-02-24,0.5719982885775226,0.5736981454081312,0.5750962079740916,0.5728709935963884,0.5728709935963884,0.45465214197409215,Tesla,12.303281083257769
2023-02-27,0.5909408196445944,0.6126699515573952,0.6039020629558063,0.6085757883157822,0.6085757883157822,0.5170304143930361,Tesla,16.571848349470937
2023-02-28,0.6193878558728729,0.6186732599815787,0.6123804092426339,0.6021987519917074,0.6021987519917074,0.49087362495529063,Tesla,13.720839952401164
2023-03-01,0.6048320428996566,0.6053067637085126,0.594572530915281,0.592433897699156,0.592433897699156,0.503176281113321,Tesla,10.642255116798456
2023-03-02,0.5401283059769844,0.5606964935999946,0.551976562699247,0.5530091271139171,0.5530091271139171,0.5849569760396988,Tesla,3.0015560171626077
2023-03-03,0.5669137157834352,0.5830182032918266,0.5753686102756626,0.5758934074696517,0.5758934074696517,0.49435217203479087,Tesla,5.380648745124188
2023-03-06,0.5793426489650647,0.576782748722459,0.5733937325558438,0.5626743441732938,0.5626743441732938,0.40777603253191386,Tesla,2.164423377934562
2023-03-07,0.555548197143192,0.5621890207348589,0.552283047760656,0.5424139794383037,0.5424139794383037,0.4742204623773435,Tesla,-1.8095615123399345
2023-03-08,0.5344787355757192,0.5366500600185339,0.5315128268758615,0.5234488987345838,0.5234488987345838,0.4867357996378118,Tesla,-5.424903776057298
2023-03-09,0.5185603767664889,0.5322719264393797,0.5060097264065553,0.493290796276023,0.493290796276023,0.5468771048295533,Tesla,-10.584521414941445
2023-03-10,0.5015453384337948,0.5094195246877264,0.49215160351883974,0.4950179261180161,0.4950179261180161,0.6180974032997756,Tesla,-10.518756841867184
2023-03-13,0.47605599520801695,0.5063018227078329,0.47672718038594847,0.49847213512182265,0.49847213512182265,0.5394664458233879,Tesla,-9.92922800963888
2023-03-14,0.5087900052927323,0.5276948465997681,0.5217746654052668,0.5276338145684574,0.5276338145684574,0.45959523567786886,Tesla,-5.666239941170293
2023-03-15,0.5203881759722622,0.5228523701206654,0.5179951678985395,0.5183007554064492,0.5183007554064492,0.4671525484239369,Tesla,-7.227785676329838
2023-03-16,0.518959150880907,0.5343614947939378,0.5275630714362243,0.5305234463710607,0.5305234463710607,0.3846720961730011,Tesla,-5.379940484089019
2023-03-17,0.5327506806073647,0.535721374218637,0.5224216143770692,0.5172379413591932,0.5172379413591932,0.42468766403154457,Tesla,-7.306201372954953
2023-03-20,0.5113489241808148,0.536451063148496,0.519084777104823,0.5276006190507924,0.5276006190507924,0.41303267325878557,Tesla,-5.591685552500687
2023-03-21,0.5452460930443352,0.5747926788029198,0.5588886087408991,0.5751959468374293,0.5751959468374293,0.49169150158167063,Tesla,1.7416969798619928
2023-03-22,0.5818683535798836,0.5836152445115206,0.5687970281444039,0.5538394711771588,0.5538394711771588,0.4816878584638785,Tesla,-1.4736461936468412
2023-03-23,0.5684423836945807,0.5791376124973474,0.5609656308293787,0.5573933680943196,0.5573933680943196,0.46117458364605096,Tesla,-0.7674830584431852
2023-03-24,0.5564454389006328,0.5560862138756564,0.555858204574635,0.5513816851852783,0.5513816851852783,0.368664940001367,Tesla,-1.4150119956151432
2023-03-27,0.5656508634760257,0.5727694596082344,0.5653580465034969,0.55603159166736,0.55603159166736,0.38372581457525834,Tesla,-0.6030197542595336
2023-03-28,0.5576085976794378,0.5560530646005102,0.5500016849794285,0.5473296021022444,0.5473296021022444,0.31007710270606015,Tesla,-1.8683336850246721
2023-03-29,0.5613638896195887,0.5658042654994274,0.5636555710852491,0.5629068648374878,0.5629068648374878,0.3930439675875328,Tesla,0.8322969097793077
2023-03-30,0.5695058489447812,0.5725704627381966,0.5806122117034782,0.5675567713195695,0.5675567713195695,0.348557451436709,Tesla,1.8953175409379823
2023-03-31,0.575986181848146,0.6072636337433253,0.5900779708725019,0.6080111604343994,0.6080111604343994,0.5475350558843652,Tesla,8.148781954576464
2023-04-03,0.5838955398428659,0.5903482418655631,0.5730532166900235,0.565862887675421,0.565862887675421,0.5452914527413301,Tesla,1.7729420567759315
2023-04-04,0.5752883271479143,0.5772470916224075,0.5666519444471019,0.5585890655725948,0.5585890655725948,0.40234685799339204,Tesla,0.7126275144805312
2023-04-05,0.5526901976692961,0.5505140484666947,0.5443154233171317,0.5351401573354775,0.5351401573354775,0.42696179238741017,Tesla,-2.7193674946892963
2023-04-06,0.5279651883990909,0.5362852155536043,0.5306275583623263,0.5336123019598337,0.5336123019598337,0.39370059145917824,Tesla,-2.671205471829115
2023-04-10,0.5175301764983661,0.5320066310190494,0.5182675702001105,0.531785534884666,0.531785534884666,0.4544082720672405,Tesla,-2.749572764362893
2023-04-11,0.5399621331930389,0.5455721241621535,0.5507507783198915,0.5393582686870161,0.5393582686870161,0.3668682657896641,Tesla,-1.1860462434976258
2023-04-12,0.5534213173516053,0.5534991533460035,0.5325683533223069,0.518599667105973,0.518599667105973,0.48128937171812497,Tesla,-4.066573410898614
2023-04-13,0.5275664142846728,0.5366500600185339,0.5347134889750358,0.5364022458490827,0.5364022458490827,0.3574522330188573,Tesla,-0.9223823783826914
2023-04-14,0.5308564021462504,0.5359203710886749,0.5383567593532643,0.5334130274934844,0.5334130274934844,0.3027248397592225,Tesla,-1.2985902443231412
2023-04-17,0.5387325458677069,0.5472304988919094,0.5406721529389031,0.5401886127502578,0.5401886127502578,0.3698255616805059,Tesla,-0.019068762404208708
2023-04-18,0.5414908011041843,0.5405969999728858,0.5437025571051672,0.5311212697701085,0.5311212697701085,0.28821972313631966,Tesla,-1.3113167665266516
2023-04-19,0.5147386562798111,0.5266998116399983,0.5235111716279262,0.5187657460546574,0.5187657460546574,0.39992109896074934,Tesla,-3.180150459380593
2023-04-20,0.47176897064276585,0.4809286589768192,0.46532057430151724,0.4603095544105482,0.4603095544105482,0.6827375276302946,Tesla,-12.318166876304097
2023-04-21,0.4672161304737787,0.4686566960985415,0.46790837018872705,0.4672512186160058,0.4672512186160058,0.39264249467965456,Tesla,-11.068810770947081
2023-04-24,0.4667176121219419,0.4674958135438802,0.45868093056143605,0.458848140750414,0.458848140750414,0.4472812984629229,Tesla,-12.260182303642193
2023-04-25,0.45066634551084367,0.460265324014743,0.4591576216003283,0.45260393717717884,0.45260393717717884,0.3875338348758521,Tesla,-13.05892835576464
2023-04-26,0.45222822769525267,0.4509784154061938,0.44005584532937053,0.42962001958826956,0.42962001958826956,0.49160092133055433,Tesla,-16.358242352322605
2023-04-27,0.42680536372481587,0.4503482249113538,0.4374340186377494,0.451009690766205,0.451009690766205,0.4041763799884669,Tesla,-12.53346501501316
2023-04-28,0.45425541395823493,0.4653399466390297,0.45428856684274427,0.4646937447107711,0.4646937447107711,0.3892475601396463,Tesla,-9.959066077075232
2023-05-01,0.46179921211180014,0.459635133519903,0.4594300239018992,0.4564567457938635,0.4564567457938635,0.34445247390260203,Tesla,-11.020652384441645
2023-05-02,0.4575122382553632,0.46696517209363947,0.45977048781229285,0.45140823969890354,0.45140823969890354,0.40830557861536315,Tesla,-11.484245463920557
2023-05-03,0.45129772095573434,0.4653399466390297,0.4631073770399657,0.4524046627108296,0.4524046627108296,0.37999775706044864,Tesla,-10.711042210216664
2023-05-04,0.46027054420065466,0.4585406001251144,0.46222205657100385,0.4543642625368369,0.4543642625368369,0.29831129213889507,Tesla,-9.882882840334045
2023-05-05,0.4644578245284872,0.48454390374138784,0.47536516887809427,0.48379165816533054,0.48379165816533054,0.33922967634647716,Tesla,-4.535580901991643
2023-05-08,0.4968595397541256,0.49452735200464987,0.4947053166462115,0.48953762489251296,0.48953762489251296,0.3551840769872412,Tesla,-3.2272635412015402
2023-05-09,0.48100760949142224,0.48132670332647526,0.48575027932049136,0.48076919361188764,0.48076919361188764,0.27792741767980517,Tesla,-4.307260681526462
2023-05-10,0.4929713400121067,0.49661686974962765,0.4861588567951343,0.47874315207037066,0.47874315207037066,0.3803716909176212,Tesla,-4.279610752715563
2023-05-11,0.4801767962805084,0.49376451379964464,0.48653340346536594,0.490500852386774,0.490500852386774,0.32744760778552195,Tesla,-1.8640937624090057
2023-05-12,0.504669204220241,0.5064013211428517,0.4880315901462923,0.47688318947753794,0.47688318947753794,0.5055794780321325,Tesla,-3.7025446884649
2023-05-15,0.4767206356349852,0.48112765584685707,0.4789063468430886,0.47146938064772403,0.47146938064772403,0.33309676293389767,Tesla,-3.881892043189968
2023-05-16,0.4700408649655972,0.48033166836670566,0.47822536706687474,0.47203400852910693,0.47203400852910693,0.3088633937002597,Tesla,-3.257287859584527
2023-05-17,0.47921307526772666,0.49684906650439203,0.48789541497322014,0.49641289806264066,0.49641289806264066,0.3990614160646233,Tesla,1.3745182360603916
2023-05-18,0.49852116617595316,0.5053399370232093,0.5058054376692338,0.5064766640547159,0.5064766640547159,0.3461290380377332,Tesla,3.31454666425273
2023-05-19,0.5083247519229732,0.521558839855839,0.5189485499763242,0.5172711368768582,0.5172711368768582,0.4340678628568548,Tesla,5.313620522217931
2023-05-22,0.520055830404371,0.5460033177869558,0.5318873735460932,0.5462667373748087,0.5462667373748087,0.4207203817509661,Tesla,10.323622676714907
2023-05-23,0.5383337210444746,0.5580762837951956,0.5494228495718754,0.5359705013987192,0.5359705013987192,0.5035057543344145,Tesla,8.534396520173415
2023-05-24,0.5251404031984583,0.5290878752996133,0.5254520185433333,0.5264381170901821,0.5264381170901821,0.4393132225268109,Tesla,6.8085301622325805
2023-05-25,0.5394636148412021,0.5375787458184308,0.5334877045956803,0.5316527021338263,0.5316527021338263,0.30415819757908524,Tesla,7.755365594785414
2023-05-26,0.5330829754664417,0.576782748722459,0.5469372500087528,0.5605486653986022,0.5605486653986022,0.5204585285122079,Tesla,12.658121607895618
2023-05-30,0.5845269659965707,0.5962852011298739,0.5912016108831968,0.5870864799046722,0.5870864799046722,0.41016031709060224,Tesla,16.996797884490704
2023-05-31,0.5834635007463702,0.5945273279650991,0.5829956668979397,0.5962866556356611,0.5962866556356611,0.48280036975323026,Tesla,18.158409961151243
2023-06-01,0.5928018331236311,0.6139303325470754,0.5974667079530465,0.6082104349007487,0.6082104349007487,0.4739022702131656,Tesla,19.616345168079143
2023-06-02,0.6179256165082543,0.6386401058985224,0.632810114261608,0.6296333015963491,0.6296333015963491,0.5273184065042593,Tesla,22.13782695898121
2023-06-05,0.6433485311875052,0.6520397514467349,0.6490517442992119,0.6417231091299413,0.6417231091299413,0.4842317367983432,Tesla,22.98635201686588
2023-06-06,0.6378319192969222,0.6540961705261468,0.642275873430632,0.6540121911298828,0.6540121911298828,0.47019179787531257,Tesla,23.708054727584233
2023-06-07,0.6772457000510256,0.6836815696318427,0.6786066926213896,0.6648399101498698,0.6648399101498698,0.5989259106633196,Tesla,24.05332246357804
2023-06-08,0.664683808358714,0.6982752470098625,0.6779597436495872,0.6990168494936199,0.6990168494936199,0.5285151939246865,Tesla,27.828416235290486
2023-06-09,0.7472666618070719,0.7552901783164035,0.7426878923028433,0.7307027566476448,0.7307027566476448,0.6459463512748591,Tesla,31.019112323712523
2023-06-12,0.7435113698669209,0.7504809017220274,0.7514385889358153,0.7487378560549484,0.7487378560549484,0.48156011708409907,Tesla,31.914146121488336
2023-06-13,0.762021861837497,0.7793697611730104,0.774422007082161,0.7782316427187721,0.7782316427187721,0.5215295653276053,Tesla,34.31270212806521
2023-06-14,0.7841547886551703,0.7856384662366849,0.7715618608488071,0.7718546570748769,0.7718546570748769,0.548707622212003,Tesla,31.126590142978227
2023-06-15,0.7450400377780664,0.7769485988478296,0.7606319458032682,0.768898583556764,0.768898583556764,0.5141865926629334,Tesla,28.586500715405727
2023-06-16,0.7800007226006013,0.7923714635907275,0.7944090518666542,0.7843098180235027,0.7843098180235027,0.5387145965595431,Tesla,28.77535202719103
2023-06-20,0.7885746703134753,0.8293531998204522,0.8077224221066548,0.8305101738655151,0.8305101738655151,0.5322362837278718,Tesla,33.3569867305282
2023-06-21,0.8338706227993165,0.8367826862196273,0.7963498987820616,0.7807226749084973,0.7807226749084973,0.6854791562565739,Tesla,24.30809121238522
2023-06-22,0.7529161814995228,0.7970148925902119,0.7639007214666917,0.7978277423392048,0.7978277423392048,0.5364325051046783,Tesla,24.871791413584944
2023-06-23,0.7812303099259332,0.788557221956121,0.7793932581638325,0.7712235874779845,0.7712235874779845,0.5686439041481774,Tesla,19.437353288910124
2023-06-26,0.750589914650727,0.7750248274785828,0.7381933322600642,0.7195761766083135,0.7195761766083135,0.5799465277902203,Tesla,11.011500874897616
2023-06-27,0.7278920916435042,0.748557180962361,0.7387041060587944,0.7499999952487333,0.7499999952487333,0.5301028367876595,Tesla,13.793545379707787
2023-06-28,0.749360276616581,0.7800331515525771,0.766079887923832,0.7700278393195296,0.7700278393195296,0.5128580823132273,Tesla,14.969238785490296
2023-06-29,0.7770429788892866,0.7828855075025601,0.7821512600285259,0.7742128058335828,0.7742128058335828,0.41833808796702754,Tesla,13.983613031945044
2023-06-30,0.7855837630377113,0.7951907208751446,0.8035343990807111,0.788395045944022,0.788395045944022,0.35524446382131875,Tesla,14.389962293241046
2023-07-03,0.838390197986226,0.8608623196858145,0.8553576510577563,0.8483459481262896,0.8483459481262896,0.37985807103217034,Tesla,20.47134930356698
2023-07-05,0.8461334339058145,0.8595356401458419,0.8638360493000108,0.8571808211224247,0.8571808211224247,0.41915928255132395,Tesla,19.856251820978727
2023-07-06,0.8437074228196,0.8466666360478703,0.8477646771953169,0.8374518380709727,0.8374518380709727,0.38200213543771505,Tesla,15.898826222598176
2023-07-07,0.8448373166163273,0.849353195012542,0.8507950294061546,0.8304436814698257,0.8304436814698257,0.3596719468648948,Tesla,13.607382248805205
